,Name,Date time,Prediction,color_code
4951,"Johor Bahru, Johor, Malaysia",4/11/2021,27.0983963,#000000
4952,"Johor Bahru, Johor, Malaysia",5/11/2021,27.450634,#000000
4953,"Johor Bahru, Johor, Malaysia",6/11/2021,26.83884621,#000000
4954,"Johor Bahru, Johor, Malaysia",7/11/2021,27.15633774,#000000
4955,"Johor Bahru, Johor, Malaysia",8/11/2021,27.05542755,#000000
4956,"Johor Bahru, Johor, Malaysia",9/11/2021,26.96764755,#000000
4957,"Johor Bahru, Johor, Malaysia",10/11/2021,26.63942909,#000000
4958,"Johor Bahru, Johor, Malaysia",11/11/2021,26.8465538,#000000
4959,"Johor Bahru, Johor, Malaysia",12/11/2021,27.20717049,#000000
4960,"Johor Bahru, Johor, Malaysia",13/11/2021,26.60553551,#000000
4961,"Johor Bahru, Johor, Malaysia",14/11/2021,26.93484879,#000000
4962,"Johor Bahru, Johor, Malaysia",15/11/2021,26.8473053,#000000
4963,"Johor Bahru, Johor, Malaysia",16/11/2021,26.77430534,#000000
4964,"Johor Bahru, Johor, Malaysia",17/11/2021,26.46212387,#000000
4965,"Johor Bahru, Johor, Malaysia",18/11/2021,26.68638611,#000000
4966,"Johor Bahru, Johor, Malaysia",19/11/2021,27.06506157,#000000
4967,"Johor Bahru, Johor, Malaysia",20/11/2021,26.48222733,#000000
4968,"Johor Bahru, Johor, Malaysia",21/11/2021,26.83089256,#000000
4969,"Johor Bahru, Johor, Malaysia",22/11/2021,26.76305771,#000000
4970,"Johor Bahru, Johor, Malaysia",23/11/2021,26.70992279,#000000
4971,"Johor Bahru, Johor, Malaysia",24/11/2021,26.41756439,#000000
4972,"Johor Bahru, Johor, Malaysia",25/11/2021,26.66140556,#000000
4973,"Johor Bahru, Johor, Malaysia",26/11/2021,27.05922127,#000000
4974,"Johor Bahru, Johor, Malaysia",27/11/2021,26.49489403,#000000
4975,"Johor Bahru, Johor, Malaysia",28/11/2021,26.86124611,#000000
4976,"Johor Bahru, Johor, Malaysia",29/11/2021,26.81010056,#000000
4977,"Johor Bahru, Johor, Malaysia",30/11/2021,26.77248764,#000000
4978,"Johor Bahru, Johor, Malaysia",1/12/2021,26.49432755,#000000
4979,"Johor Bahru, Johor, Malaysia",2/12/2021,26.75089836,#000000
4980,"Johor Bahru, Johor, Malaysia",3/12/2021,27.15984726,#000000
4981,"Johor Bahru, Johor, Malaysia",4/12/2021,26.60493851,#000000
4982,"Johor Bahru, Johor, Malaysia",5/12/2021,26.97890282,#000000
4983,"Johor Bahru, Johor, Malaysia",6/12/2021,26.93348312,#000000
4984,"Johor Bahru, Johor, Malaysia",7/12/2021,26.89964676,#000000
4985,"Johor Bahru, Johor, Malaysia",8/12/2021,26.62327766,#000000
4986,"Johor Bahru, Johor, Malaysia",9/12/2021,26.87962723,#000000
4987,"Johor Bahru, Johor, Malaysia",10/12/2021,27.28634644,#000000
4988,"Johor Bahru, Johor, Malaysia",11/12/2021,26.72721672,#000000
4989,"Johor Bahru, Johor, Malaysia",12/12/2021,27.09500504,#000000
4990,"Johor Bahru, Johor, Malaysia",13/12/2021,27.04151535,#000000
4991,"Johor Bahru, Johor, Malaysia",14/12/2021,26.9977932,#000000
4992,"Johor Bahru, Johor, Malaysia",15/12/2021,26.70981216,#000000
4993,"Johor Bahru, Johor, Malaysia",16/12/2021,26.9529438,#000000
4994,"Johor Bahru, Johor, Malaysia",17/12/2021,27.34495926,#000000
4995,"Johor Bahru, Johor, Malaysia",18/12/2021,26.76979256,#000000
4996,"Johor Bahru, Johor, Malaysia",19/12/2021,27.12036324,#000000
4997,"Johor Bahru, Johor, Malaysia",20/12/2021,27.0486412,#000000
4998,"Johor Bahru, Johor, Malaysia",21/12/2021,26.98585701,#000000
4999,"Johor Bahru, Johor, Malaysia",22/12/2021,26.67817116,#000000
5000,"Johor Bahru, Johor, Malaysia",23/12/2021,26.90114784,#000000
5001,"Johor Bahru, Johor, Malaysia",24/12/2021,27.27276421,#000000
5002,"Johor Bahru, Johor, Malaysia",25/12/2021,26.67715073,#000000
5003,"Johor Bahru, Johor, Malaysia",26/12/2021,27.00743484,#000000
5004,"Johor Bahru, Johor, Malaysia",27/12/2021,26.91579247,#000000
5005,"Johor Bahru, Johor, Malaysia",28/12/2021,26.83364868,#000000
5006,"Johor Bahru, Johor, Malaysia",29/12/2021,26.50736427,#000000
5007,"Johor Bahru, Johor, Malaysia",30/12/2021,26.71269417,#000000
5008,"Johor Bahru, Johor, Malaysia",31/12/2021,27.06779099,#000000
5009,"Johor Bahru, Johor, Malaysia",1/1/2022,26.45696068,#000000
5010,"Johor Bahru, Johor, Malaysia",2/1/2022,26.77348709,#000000
5011,"Johor Bahru, Johor, Malaysia",3/1/2022,26.6696949,#000000
5012,"Johor Bahru, Johor, Malaysia",4/1/2022,26.57713699,#000000
5013,"Johor Bahru, Johor, Malaysia",5/1/2022,26.2422924,#000000
5014,"Johor Bahru, Johor, Malaysia",6/1/2022,26.44101143,#000000
5015,"Johor Bahru, Johor, Malaysia",7/1/2022,26.79153061,#000000
5016,"Johor Bahru, Johor, Malaysia",8/1/2022,26.17821312,#000000
5017,"Johor Bahru, Johor, Malaysia",9/1/2022,26.4943924,#000000
5018,"Johor Bahru, Johor, Malaysia",10/1/2022,26.39240837,#000000
5019,"Johor Bahru, Johor, Malaysia",11/1/2022,26.30382347,#000000
5020,"Johor Bahru, Johor, Malaysia",12/1/2022,25.97509766,#000000
5021,"Johor Bahru, Johor, Malaysia",13/1/2022,26.18204689,#000000
5022,"Johor Bahru, Johor, Malaysia",14/1/2022,26.5428524,#000000
5023,"Johor Bahru, Johor, Malaysia",15/1/2022,25.94180489,#000000
5024,"Johor Bahru, Johor, Malaysia",16/1/2022,26.27214622,#000000
5025,"Johor Bahru, Johor, Malaysia",17/1/2022,26.18610954,#000000
5026,"Johor Bahru, Johor, Malaysia",18/1/2022,26.11513329,#000000
5027,"Johor Bahru, Johor, Malaysia",19/1/2022,25.80553818,#000000
5028,"Johor Bahru, Johor, Malaysia",20/1/2022,26.03299141,#000000
5029,"Johor Bahru, Johor, Malaysia",21/1/2022,26.41550827,#000000
5030,"Johor Bahru, Johor, Malaysia",22/1/2022,25.8372097,#000000
5031,"Johor Bahru, Johor, Malaysia",23/1/2022,26.19115257,#000000
5032,"Johor Bahru, Johor, Malaysia",24/1/2022,26.12938499,#000000
5033,"Johor Bahru, Johor, Malaysia",25/1/2022,26.08314705,#000000
5034,"Johor Bahru, Johor, Malaysia",26/1/2022,25.79856873,#000000
5035,"Johor Bahru, Johor, Malaysia",27/1/2022,26.05111504,#000000
5036,"Johor Bahru, Johor, Malaysia",28/1/2022,26.45860672,#000000
5037,"Johor Bahru, Johor, Malaysia",29/1/2022,25.90497017,#000000
5038,"Johor Bahru, Johor, Malaysia",30/1/2022,26.2830677,#000000
5039,"Johor Bahru, Johor, Malaysia",31/1/2022,26.24476624,#000000
5040,"Johor Bahru, Johor, Malaysia",1/2/2022,26.22113037,#000000
5041,"Johor Bahru, Johor, Malaysia",2/2/2022,25.95811844,#000000
5042,"Johor Bahru, Johor, Malaysia",3/2/2022,26.23104095,#000000
5043,"Johor Bahru, Johor, Malaysia",4/2/2022,26.65757179,#000000
5044,"Johor Bahru, Johor, Malaysia",5/2/2022,26.12150764,#000000
5045,"Johor Bahru, Johor, Malaysia",6/2/2022,26.51559258,#000000
5046,"Johor Bahru, Johor, Malaysia",7/2/2022,26.4915905,#000000
5047,"Johor Bahru, Johor, Malaysia",8/2/2022,26.4804821,#000000
5048,"Johor Bahru, Johor, Malaysia",9/2/2022,26.22815704,#000000
5049,"Johor Bahru, Johor, Malaysia",10/2/2022,26.50987053,#000000
5050,"Johor Bahru, Johor, Malaysia",11/2/2022,26.94326782,#000000
5051,"Johor Bahru, Johor, Malaysia",12/2/2022,26.41212654,#000000
5052,"Johor Bahru, Johor, Malaysia",13/2/2022,26.80919266,#000000
5053,"Johor Bahru, Johor, Malaysia",14/2/2022,26.78624916,#000000
5054,"Johor Bahru, Johor, Malaysia",15/2/2022,26.77431297,#000000
5055,"Johor Bahru, Johor, Malaysia",16/2/2022,26.51932526,#000000
5056,"Johor Bahru, Johor, Malaysia",17/2/2022,26.79661179,#000000
5057,"Johor Bahru, Johor, Malaysia",18/2/2022,27.22389984,#000000
5058,"Johor Bahru, Johor, Malaysia",19/2/2022,26.6850605,#000000
5059,"Johor Bahru, Johor, Malaysia",20/2/2022,27.07295609,#000000
5060,"Johor Bahru, Johor, Malaysia",21/2/2022,27.03948784,#000000
5061,"Johor Bahru, Johor, Malaysia",22/2/2022,27.0158062,#000000
5062,"Johor Bahru, Johor, Malaysia",23/2/2022,26.74799156,#000000
5063,"Johor Bahru, Johor, Malaysia",24/2/2022,27.01152039,#000000
5064,"Johor Bahru, Johor, Malaysia",25/2/2022,27.42427063,#000000
5065,"Johor Bahru, Johor, Malaysia",26/2/2022,26.8702774,#000000
5066,"Johor Bahru, Johor, Malaysia",27/2/2022,27.24255943,#000000
5067,"Johor Bahru, Johor, Malaysia",28/2/2022,27.19318199,#000000
5068,"Johor Bahru, Johor, Malaysia",1/3/2022,27.15345573,#000000
5069,"Johor Bahru, Johor, Malaysia",2/3/2022,26.86962318,#000000
5070,"Johor Bahru, Johor, Malaysia",3/3/2022,27.11731529,#000000
5071,"Johor Bahru, Johor, Malaysia",4/3/2022,27.5145607,#000000
5072,"Johor Bahru, Johor, Malaysia",5/3/2022,26.94553947,#000000
5073,"Johor Bahru, Johor, Malaysia",6/3/2022,27.30340767,#000000
5074,"Johor Bahru, Johor, Malaysia",7/3/2022,27.24035645,#000000
5075,"Johor Bahru, Johor, Malaysia",8/3/2022,27.18781662,#000000
5076,"Johor Bahru, Johor, Malaysia",9/3/2022,26.89213371,#000000
5077,"Johor Bahru, Johor, Malaysia",10/3/2022,27.12903404,#000000
5078,"Johor Bahru, Johor, Malaysia",11/3/2022,27.51662827,#000000
5079,"Johor Bahru, Johor, Malaysia",12/3/2022,26.93916512,#000000
5080,"Johor Bahru, Johor, Malaysia",13/3/2022,27.28985214,#000000
5081,"Johor Bahru, Johor, Malaysia",14/3/2022,27.22092628,#000000
5082,"Johor Bahru, Johor, Malaysia",15/3/2022,27.16383934,#000000
5083,"Johor Bahru, Johor, Malaysia",16/3/2022,26.86495209,#000000
5084,"Johor Bahru, Johor, Malaysia",17/3/2022,27.09998894,#000000
5085,"Johor Bahru, Johor, Malaysia",18/3/2022,27.48704338,#000000
5086,"Johor Bahru, Johor, Malaysia",19/3/2022,26.91033173,#000000
5087,"Johor Bahru, Johor, Malaysia",20/3/2022,27.26302719,#000000
5088,"Johor Bahru, Johor, Malaysia",21/3/2022,27.19730568,#000000
5089,"Johor Bahru, Johor, Malaysia",22/3/2022,27.14455605,#000000
5090,"Johor Bahru, Johor, Malaysia",23/3/2022,26.85106277,#000000
5091,"Johor Bahru, Johor, Malaysia",24/3/2022,27.09246635,#000000
5092,"Johor Bahru, Johor, Malaysia",25/3/2022,27.48676682,#000000
5093,"Johor Bahru, Johor, Malaysia",26/3/2022,26.91807938,#000000
5094,"Johor Bahru, Johor, Malaysia",27/3/2022,27.27946854,#000000
5095,"Johor Bahru, Johor, Malaysia",28/3/2022,27.22299957,#000000
5096,"Johor Bahru, Johor, Malaysia",29/3/2022,27.17994881,#000000
5097,"Johor Bahru, Johor, Malaysia",30/3/2022,26.89648438,#000000
5098,"Johor Bahru, Johor, Malaysia",31/3/2022,27.14812469,#000000
5099,"Johor Bahru, Johor, Malaysia",1/4/2022,27.55275345,#000000
5100,"Johor Bahru, Johor, Malaysia",2/4/2022,26.99437332,#000000
5101,"Johor Bahru, Johor, Malaysia",3/4/2022,27.36593437,#000000
5102,"Johor Bahru, Johor, Malaysia",4/4/2022,27.31939316,#000000
5103,"Johor Bahru, Johor, Malaysia",5/4/2022,27.285923,#000000
5104,"Johor Bahru, Johor, Malaysia",6/4/2022,27.01159286,#000000
5105,"Johor Bahru, Johor, Malaysia",7/4/2022,27.27183151,#000000
5106,"Johor Bahru, Johor, Malaysia",8/4/2022,27.68444252,#000000
5107,"Johor Bahru, Johor, Malaysia",9/4/2022,27.13335228,#000000
5108,"Johor Bahru, Johor, Malaysia",10/4/2022,27.511446,#000000
5109,"Johor Bahru, Johor, Malaysia",11/4/2022,27.47062874,#000000
5110,"Johor Bahru, Johor, Malaysia",12/4/2022,27.44202614,#000000
5111,"Johor Bahru, Johor, Malaysia",13/4/2022,27.17167473,#000000
5112,"Johor Bahru, Johor, Malaysia",14/4/2022,27.43497849,#000000
5113,"Johor Bahru, Johor, Malaysia",15/4/2022,27.84973145,#000000
5114,"Johor Bahru, Johor, Malaysia",16/4/2022,27.29985428,#000000
5115,"Johor Bahru, Johor, Malaysia",17/4/2022,27.67824173,#000000
5116,"Johor Bahru, Johor, Malaysia",18/4/2022,27.63681793,#000000
5117,"Johor Bahru, Johor, Malaysia",19/4/2022,27.60673332,#000000
5118,"Johor Bahru, Johor, Malaysia",20/4/2022,27.33406258,#000000
5119,"Johor Bahru, Johor, Malaysia",21/4/2022,27.59425545,#000000
5120,"Johor Bahru, Johor, Malaysia",22/4/2022,28.00515556,#000000
5121,"Johor Bahru, Johor, Malaysia",23/4/2022,27.45074463,#000000
5122,"Johor Bahru, Johor, Malaysia",24/4/2022,27.82398415,#000000
5123,"Johor Bahru, Johor, Malaysia",25/4/2022,27.7768631,#000000
5124,"Johor Bahru, Johor, Malaysia",26/4/2022,27.74061012,#000000
5125,"Johor Bahru, Johor, Malaysia",27/4/2022,27.4613781,#000000
5126,"Johor Bahru, Johor, Malaysia",28/4/2022,27.71469307,#000000
5127,"Johor Bahru, Johor, Malaysia",29/4/2022,28.11848068,#000000
5128,"Johor Bahru, Johor, Malaysia",30/4/2022,27.55680275,#000000
5129,"Johor Bahru, Johor, Malaysia",1/5/2022,27.92269897,#000000
5130,"Johor Bahru, Johor, Malaysia",2/5/2022,27.86823845,#000000
5131,"Johor Bahru, Johor, Malaysia",3/5/2022,27.82472229,#000000
5132,"Johor Bahru, Johor, Malaysia",4/5/2022,27.53837204,#000000
5133,"Johor Bahru, Johor, Malaysia",5/5/2022,27.78478432,#000000
5134,"Johor Bahru, Johor, Malaysia",6/5/2022,28.18194008,#000000
5135,"Johor Bahru, Johor, Malaysia",7/5/2022,27.61396217,#000000
5136,"Johor Bahru, Johor, Malaysia",8/5/2022,27.97393227,#000000
5137,"Johor Bahru, Johor, Malaysia",9/5/2022,27.91396523,#000000
5138,"Johor Bahru, Johor, Malaysia",10/5/2022,27.86539268,#000000
5139,"Johor Bahru, Johor, Malaysia",11/5/2022,27.5744648,#000000
5140,"Johor Bahru, Johor, Malaysia",12/5/2022,27.81679344,#000000
5141,"Johor Bahru, Johor, Malaysia",13/5/2022,28.21037292,#000000
5142,"Johor Bahru, Johor, Malaysia",14/5/2022,27.63932037,#000000
5143,"Johor Bahru, Johor, Malaysia",15/5/2022,27.99672127,#000000
5144,"Johor Bahru, Johor, Malaysia",16/5/2022,27.93466949,#000000
5145,"Johor Bahru, Johor, Malaysia",17/5/2022,27.88447952,#000000
5146,"Johor Bahru, Johor, Malaysia",18/5/2022,27.59237099,#000000
5147,"Johor Bahru, Johor, Malaysia",19/5/2022,27.83392334,#000000
5148,"Johor Bahru, Johor, Malaysia",20/5/2022,28.22708702,#000000
5149,"Johor Bahru, Johor, Malaysia",21/5/2022,27.65594101,#000000
5150,"Johor Bahru, Johor, Malaysia",22/5/2022,28.01351547,#000000
5151,"Johor Bahru, Johor, Malaysia",23/5/2022,27.9518528,#000000
5152,"Johor Bahru, Johor, Malaysia",24/5/2022,27.90221024,#000000
5153,"Johor Bahru, Johor, Malaysia",25/5/2022,27.6107502,#000000
5154,"Johor Bahru, Johor, Malaysia",26/5/2022,27.8529911,#000000
5155,"Johor Bahru, Johor, Malaysia",27/5/2022,28.24682999,#000000
5156,"Johor Bahru, Johor, Malaysia",28/5/2022,27.67628098,#000000
5157,"Johor Bahru, Johor, Malaysia",29/5/2022,28.03431702,#000000
5158,"Johor Bahru, Johor, Malaysia",30/5/2022,27.972929,#000000
5159,"Johor Bahru, Johor, Malaysia",31/5/2022,27.92332458,#000000
5160,"Johor Bahru, Johor, Malaysia",1/6/2022,27.63161469,#000000
5161,"Johor Bahru, Johor, Malaysia",2/6/2022,27.87327766,#000000
5162,"Johor Bahru, Johor, Malaysia",3/6/2022,28.26617241,#000000
5163,"Johor Bahru, Johor, Malaysia",4/6/2022,27.69428253,#000000
5164,"Johor Bahru, Johor, Malaysia",5/6/2022,28.05055809,#000000
5165,"Johor Bahru, Johor, Malaysia",6/6/2022,27.98696899,#000000
5166,"Johor Bahru, Johor, Malaysia",7/6/2022,27.93471527,#000000
5167,"Johor Bahru, Johor, Malaysia",8/6/2022,27.63990784,#000000
5168,"Johor Bahru, Johor, Malaysia",9/6/2022,27.87802696,#000000
5169,"Johor Bahru, Johor, Malaysia",10/6/2022,28.26694298,#000000
5170,"Johor Bahru, Johor, Malaysia",11/6/2022,27.69066429,#000000
5171,"Johor Bahru, Johor, Malaysia",12/6/2022,28.04216766,#000000
5172,"Johor Bahru, Johor, Malaysia",13/6/2022,27.97345924,#000000
5173,"Johor Bahru, Johor, Malaysia",14/6/2022,27.91577911,#000000
5174,"Johor Bahru, Johor, Malaysia",15/6/2022,27.61528587,#000000
5175,"Johor Bahru, Johor, Malaysia",16/6/2022,27.84751701,#000000
5176,"Johor Bahru, Johor, Malaysia",17/6/2022,28.2304039,#000000
5177,"Johor Bahru, Johor, Malaysia",18/6/2022,27.64801407,#000000
5178,"Johor Bahru, Johor, Malaysia",19/6/2022,27.99339485,#000000
5179,"Johor Bahru, Johor, Malaysia",20/6/2022,27.91862106,#000000
5180,"Johor Bahru, Johor, Malaysia",21/6/2022,27.85500908,#000000
5181,"Johor Bahru, Johor, Malaysia",22/6/2022,27.54878807,#000000
5182,"Johor Bahru, Johor, Malaysia",23/6/2022,27.77556992,#000000
5183,"Johor Bahru, Johor, Malaysia",24/6/2022,28.15335846,#000000
5184,"Johor Bahru, Johor, Malaysia",25/6/2022,27.56629181,#000000
5185,"Johor Bahru, Johor, Malaysia",26/6/2022,27.90748596,#000000
5186,"Johor Bahru, Johor, Malaysia",27/6/2022,27.82908249,#000000
5187,"Johor Bahru, Johor, Malaysia",28/6/2022,27.76244926,#000000
5188,"Johor Bahru, Johor, Malaysia",29/6/2022,27.45387459,#000000
5189,"Johor Bahru, Johor, Malaysia",30/6/2022,27.67901802,#000000
5190,"Johor Bahru, Johor, Malaysia",1/7/2022,28.05591965,#000000
5191,"Johor Bahru, Johor, Malaysia",2/7/2022,27.46875572,#000000
5192,"Johor Bahru, Johor, Malaysia",3/7/2022,27.81065941,#000000
5193,"Johor Bahru, Johor, Malaysia",4/7/2022,27.73379135,#000000
5194,"Johor Bahru, Johor, Malaysia",5/7/2022,27.66952133,#000000
5195,"Johor Bahru, Johor, Malaysia",6/7/2022,27.36413956,#000000
5196,"Johor Bahru, Johor, Malaysia",7/7/2022,27.59328461,#000000
5197,"Johor Bahru, Johor, Malaysia",8/7/2022,27.97497559,#000000
5198,"Johor Bahru, Johor, Malaysia",9/7/2022,27.39335442,#000000
5199,"Johor Bahru, Johor, Malaysia",10/7/2022,27.74151039,#000000
5200,"Johor Bahru, Johor, Malaysia",11/7/2022,27.67154884,#000000
5201,"Johor Bahru, Johor, Malaysia",12/7/2022,27.61478233,#000000
5202,"Johor Bahru, Johor, Malaysia",13/7/2022,27.31742287,#000000
5203,"Johor Bahru, Johor, Malaysia",14/7/2022,27.55503654,#000000
5204,"Johor Bahru, Johor, Malaysia",15/7/2022,27.94555473,#000000
5205,"Johor Bahru, Johor, Malaysia",16/7/2022,27.37302399,#000000
5206,"Johor Bahru, Johor, Malaysia",17/7/2022,27.73043823,#000000
5207,"Johor Bahru, Johor, Malaysia",18/7/2022,27.6697979,#000000
5208,"Johor Bahru, Johor, Malaysia",19/7/2022,27.62231255,#000000
5209,"Johor Bahru, Johor, Malaysia",20/7/2022,27.33408356,#000000
5210,"Johor Bahru, Johor, Malaysia",21/7/2022,27.58057022,#000000
5211,"Johor Bahru, Johor, Malaysia",22/7/2022,27.97958946,#000000
5212,"Johor Bahru, Johor, Malaysia",23/7/2022,27.41508102,#000000
5213,"Johor Bahru, Johor, Malaysia",24/7/2022,27.77993774,#000000
5214,"Johor Bahru, Johor, Malaysia",25/7/2022,27.72605133,#000000
5215,"Johor Bahru, Johor, Malaysia",26/7/2022,27.68453598,#000000
5216,"Johor Bahru, Johor, Malaysia",27/7/2022,27.40140343,#000000
5217,"Johor Bahru, Johor, Malaysia",28/7/2022,27.65202522,#000000
5218,"Johor Bahru, Johor, Malaysia",29/7/2022,28.05414391,#000000
5219,"Johor Bahru, Johor, Malaysia",30/7/2022,27.49163437,#000000
5220,"Johor Bahru, Johor, Malaysia",31/7/2022,27.85732651,#000000
5221,"Johor Bahru, Johor, Malaysia",1/8/2022,27.80307388,#000000
5222,"Johor Bahru, Johor, Malaysia",2/8/2022,27.75995064,#000000
5223,"Johor Bahru, Johor, Malaysia",3/8/2022,27.47394753,#000000
5224,"Johor Bahru, Johor, Malaysia",4/8/2022,27.72042656,#000000
5225,"Johor Bahru, Johor, Malaysia",5/8/2022,28.11713791,#000000
5226,"Johor Bahru, Johor, Malaysia",6/8/2022,27.547966,#000000
5227,"Johor Bahru, Johor, Malaysia",7/8/2022,27.90577698,#000000
5228,"Johor Bahru, Johor, Malaysia",8/8/2022,27.84246254,#000000
5229,"Johor Bahru, Johor, Malaysia",9/8/2022,27.78915977,#000000
5230,"Johor Bahru, Johor, Malaysia",10/8/2022,27.49192429,#000000
5231,"Johor Bahru, Johor, Malaysia",11/8/2022,27.7262001,#000000
5232,"Johor Bahru, Johor, Malaysia",12/8/2022,28.10982895,#000000
5233,"Johor Bahru, Johor, Malaysia",13/8/2022,27.52680397,#000000
5234,"Johor Bahru, Johor, Malaysia",14/8/2022,27.87010002,#000000
5235,"Johor Bahru, Johor, Malaysia",15/8/2022,27.7917347,#000000
5236,"Johor Bahru, Johor, Malaysia",16/8/2022,27.72297478,#000000
5237,"Johor Bahru, Johor, Malaysia",17/8/2022,27.41001129,#000000
5238,"Johor Bahru, Johor, Malaysia",18/8/2022,27.62843323,#000000
5239,"Johor Bahru, Johor, Malaysia",19/8/2022,27.99622917,#000000
5240,"Johor Bahru, Johor, Malaysia",20/8/2022,27.39754105,#000000
5241,"Johor Bahru, Johor, Malaysia",21/8/2022,27.72549248,#000000
5242,"Johor Bahru, Johor, Malaysia",22/8/2022,27.63225365,#000000
5243,"Johor Bahru, Johor, Malaysia",23/8/2022,27.5492363,#000000
5244,"Johor Bahru, Johor, Malaysia",24/8/2022,27.22278023,#000000
5245,"Johor Bahru, Johor, Malaysia",25/8/2022,27.42860985,#000000
5246,"Johor Bahru, Johor, Malaysia",26/8/2022,27.78484917,#000000
5247,"Johor Bahru, Johor, Malaysia",27/8/2022,27.17576599,#000000
5248,"Johor Bahru, Johor, Malaysia",28/8/2022,27.4946003,#000000
5249,"Johor Bahru, Johor, Malaysia",29/8/2022,27.39362717,#000000
5250,"Johor Bahru, Johor, Malaysia",30/8/2022,27.30435181,#000000
5251,"Johor Bahru, Johor, Malaysia",31/8/2022,26.97319794,#000000
5252,"Johor Bahru, Johor, Malaysia",1/9/2022,27.17595673,#000000
5253,"Johor Bahru, Johor, Malaysia",2/9/2022,27.53080559,#000000
5254,"Johor Bahru, Johor, Malaysia",3/9/2022,26.92204857,#000000
5255,"Johor Bahru, Johor, Malaysia",4/9/2022,27.24295044,#000000
5256,"Johor Bahru, Johor, Malaysia",5/9/2022,27.1457901,#000000
5257,"Johor Bahru, Johor, Malaysia",6/9/2022,27.06206512,#000000
5258,"Johor Bahru, Johor, Malaysia",7/9/2022,26.73816681,#000000
5259,"Johor Bahru, Johor, Malaysia",8/9/2022,26.94984818,#000000
5260,"Johor Bahru, Johor, Malaysia",9/9/2022,27.31522369,#000000
5261,"Johor Bahru, Johor, Malaysia",10/9/2022,26.71852112,#000000
5262,"Johor Bahru, Johor, Malaysia",11/9/2022,27.05291557,#000000
5263,"Johor Bahru, Johor, Malaysia",12/9/2022,26.97058105,#000000
5264,"Johor Bahru, Johor, Malaysia",13/9/2022,26.90289116,#000000
5265,"Johor Bahru, Johor, Malaysia",14/9/2022,26.5961113,#000000
5266,"Johor Bahru, Johor, Malaysia",15/9/2022,26.82584572,#000000
5267,"Johor Bahru, Johor, Malaysia",16/9/2022,27.2100563,#000000
5268,"Johor Bahru, Johor, Malaysia",17/9/2022,26.63280869,#000000
5269,"Johor Bahru, Johor, Malaysia",18/9/2022,26.98711014,#000000
5270,"Johor Bahru, Johor, Malaysia",19/9/2022,26.92495346,#000000
5271,"Johor Bahru, Johor, Malaysia",20/9/2022,26.87753677,#000000
5272,"Johor Bahru, Johor, Malaysia",21/9/2022,26.59093857,#000000
5273,"Johor Bahru, Johor, Malaysia",22/9/2022,26.84058571,#000000
5274,"Johor Bahru, Johor, Malaysia",23/9/2022,27.24425316,#000000
5275,"Johor Bahru, Johor, Malaysia",24/9/2022,26.68583298,#000000
5276,"Johor Bahru, Johor, Malaysia",25/9/2022,27.05814743,#000000
5277,"Johor Bahru, Johor, Malaysia",26/9/2022,27.01303291,#000000
5278,"Johor Bahru, Johor, Malaysia",27/9/2022,26.9815197,#000000
5279,"Johor Bahru, Johor, Malaysia",28/9/2022,26.70953941,#000000
5280,"Johor Bahru, Johor, Malaysia",29/9/2022,26.97237587,#000000
5281,"Johor Bahru, Johor, Malaysia",30/9/2022,27.38768005,#000000
5282,"Johor Bahru, Johor, Malaysia",1/10/2022,26.83922577,#000000
5283,"Johor Bahru, Johor, Malaysia",2/10/2022,27.21974564,#000000
5284,"Johor Bahru, Johor, Malaysia",3/10/2022,27.18098259,#000000
5285,"Johor Bahru, Johor, Malaysia",4/10/2022,27.15390968,#000000
5286,"Johor Bahru, Johor, Malaysia",5/10/2022,26.88440704,#000000
5287,"Johor Bahru, Johor, Malaysia",6/10/2022,27.14772797,#000000
5288,"Johor Bahru, Johor, Malaysia",7/10/2022,27.56151581,#000000
5289,"Johor Bahru, Johor, Malaysia",8/10/2022,27.00954819,#000000
5290,"Johor Bahru, Johor, Malaysia",9/10/2022,27.38458633,#000000
5291,"Johor Bahru, Johor, Malaysia",10/10/2022,27.33841705,#000000
5292,"Johor Bahru, Johor, Malaysia",11/10/2022,27.30207825,#000000
5293,"Johor Bahru, Johor, Malaysia",12/10/2022,27.02152824,#000000
5294,"Johor Bahru, Johor, Malaysia",13/10/2022,27.27212143,#000000
5295,"Johor Bahru, Johor, Malaysia",14/10/2022,27.67161179,#000000
5296,"Johor Bahru, Johor, Malaysia",15/10/2022,27.10390854,#000000
5297,"Johor Bahru, Johor, Malaysia",16/10/2022,27.46191406,#000000
5298,"Johor Bahru, Johor, Malaysia",17/10/2022,27.39757538,#000000
5299,"Johor Bahru, Johor, Malaysia",18/10/2022,27.34209061,#000000
5300,"Johor Bahru, Johor, Malaysia",19/10/2022,27.04160118,#000000
5301,"Johor Bahru, Johor, Malaysia",20/10/2022,27.27164078,#000000
5302,"Johor Bahru, Johor, Malaysia",21/10/2022,27.65015602,#000000
5303,"Johor Bahru, Johor, Malaysia",22/10/2022,27.06125259,#000000
5304,"Johor Bahru, Johor, Malaysia",23/10/2022,27.39802551,#000000
5305,"Johor Bahru, Johor, Malaysia",24/10/2022,27.31262016,#000000
5306,"Johor Bahru, Johor, Malaysia",25/10/2022,27.23643494,#000000
5307,"Johor Bahru, Johor, Malaysia",26/10/2022,26.91580009,#000000
5308,"Johor Bahru, Johor, Malaysia",27/10/2022,27.12644005,#000000
